12412071,0.73590000,72.10000000,53.05839000,1704067203235,False,True
12412072,0.73600000,32.20000000,23.69920000,1704067203254,False,True
12412073,0.73600000,20.00000000,14.72000000,1704067203254,False,True
12412074,0.73610000,16.30000000,11.99843000,1704067203420,False,True
12412075,0.73650000,15.40000000,11.34210000,1704067203961,True,True
12412076,0.73660000,538.50000000,396.65910000,1704067204604,False,True
12412077,0.73660000,749.80000000,552.30268000,1704067204608,False,True
12412078,0.73650000,10.50000000,7.73325000,1704067204856,True,True
12412079,0.73670000,175.90000000,129.58553000,1704067206567,False,True
12412080,0.73670000,104.90000000,77.27983000,1704067206567,False,True
12412081,0.73670000,17.10000000,12.59757000,1704067206567,False,True
12412082,0.73680000,538.50000000,396.76680000,1704067206567,False,True
12412083,0.73690000,10.20000000,7.51638000,1704067206621,False,True
12412084,0.73690000,1339.80000000,987.29862000,1704067206621,False,True
12412085,0.73690000,189.40000000,139.56886000,1704067206633,False,True
12412086,0.73690000,193.90000000,142.88491000,1704067206633,False,True
12412087,0.73700000,72.60000000,53.50620000,1704067206633,False,True
12412088,0.73710000,72.00000000,53.07120000,1704067206633,False,True
12412089,0.73710000,126.60000000,93.31686000,1704067206633,False,True
12412090,0.73740000,173.30000000,127.79142000,1704067206666,False,True
12412091,0.73740000,592.70000000,437.05698000,1704067206671,False,True
12412092,0.73740000,495.20000000,365.16048000,1704067206684,False,True
12412093,0.73720000,71.90000000,53.00468000,1704067206973,True,True
12412094,0.73720000,538.50000000,396.98220000,1704067206973,True,True
12412095,0.73710000,173.40000000,127.81314000,1704067206973,True,True
12412096,0.73710000,104.90000000,77.32179000,1704067206973,True,True
12412097,0.73700000,71.90000000,52.99030000,1704067206973,True,True
12412098,0.73690000,369.40000000,272.21086000,1704067206973,True,True
12412099,0.73750000,100.50000000,74.11875000,1704067208052,False,True
12412100,0.73760000,124.90000000,92.12624000,1704067209130,True,True
12412101,0.73750000,71.80000000,52.95250000,1704067215875,True,True
12412102,0.73740000,174.00000000,128.30760000,1704067217237,True,True
12412103,0.73740000,46.70000000,34.43658000,1704067217237,True,True
12412104,0.73730000,195.00000000,143.77350000,1704067217241,True,True
12412105,0.73720000,71.80000000,52.93096000,1704067217244,True,True
12412106,0.73710000,29.10000000,21.44961000,1704067217276,True,True
12412107,0.73710000,162.70000000,119.92617000,1704067217276,True,True
12412108,0.73720000,27.50000000,20.27300000,1704067218655,False,True
12412109,0.73720000,71.80000000,52.93096000,1704067218655,False,True
12412110,0.73730000,130.00000000,95.84900000,1704067218655,False,True
12412111,0.73730000,600.00000000,442.38000000,1704067222325,False,True
12412112,0.73740000,538.50000000,397.08990000,1704067222325,False,True
12412113,0.73750000,43.30000000,31.93375000,1704067222325,False,True
12412114,0.73750000,28.50000000,21.01875000,1704067222325,False,True
12412115,0.73760000,43.30000000,31.93808000,1704067222325,False,True
12412116,0.73760000,28.50000000,21.02160000,1704067222325,False,True
12412117,0.73760000,38.80000000,28.61888000,1704067222325,False,True
12412118,0.73780000,114.90000000,84.77322000,1704067227252,False,True
12412119,0.73790000,15.10000000,11.14229000,1704067227252,False,True
12412120,0.73810000,200.00000000,147.62000000,1704067228628,False,True
12412121,0.73810000,338.50000000,249.84685000,1704067228651,True,True
12412122,0.73800000,78.80000000,58.15440000,1704067228722,True,True
12412123,0.73800000,71.80000000,52.98840000,1704067228722,True,True
12412124,0.73800000,104.90000000,77.41620000,1704067228722,True,True
12412125,0.73810000,127.80000000,94.32918000,1704067228744,True,True
12412126,0.73800000,104.90000000,77.41620000,1704067228767,True,True
12412127,0.73820000,338.60000000,249.95452000,1704067230669,False,True
12412128,0.73830000,43.30000000,31.96839000,1704067230669,False,True
12412129,0.73840000,71.80000000,53.01712000,1704067230669,False,True
12412130,0.73840000,8.40000000,6.20256000,1704067230669,False,True
12412131,0.73840000,202.60000000,149.59984000,1704067230669,False,True
12412132,0.73840000,163.50000000,120.72840000,1704067230669,False,True
12412133,0.73840000,200.00000000,147.68000000,1704067230669,False,True
12412134,0.73860000,71.90000000,53.10534000,1704067230669,False,True
12412135,0.73870000,43.30000000,31.98571000,1704067230669,False,True
12412136,0.73870000,28.50000000,21.05295000,1704067230669,False,True
12412137,0.73880000,5.00000000,3.69400000,1704067230669,False,True
12412138,0.73830000,71.70000000,52.93611000,1704067230746,True,True
12412139,0.73830000,0.10000000,0.07383000,1704067230805,True,True
12412140,0.73830000,71.60000000,52.86228000,1704067230805,True,True
12412141,0.73830000,71.70000000,52.93611000,1704067230827,True,True
12412142,0.73830000,71.70000000,52.93611000,1704067230851,True,True
12412143,0.73830000,71.70000000,52.93611000,1704067230876,True,True
12412144,0.73830000,270.90000000,200.00547000,1704067230900,True,True
12412145,0.73830000,115.20000000,85.05216000,1704067230900,True,True
12412146,0.73790000,71.80000000,52.98122000,1704067231236,True,True
12412147,0.73790000,10.80000000,7.96932000,1704067231236,True,True
12412148,0.73790000,117.40000000,86.62946000,1704067231236,True,True
12412149,0.73840000,46.30000000,34.18792000,1704067238690,True,True
12412150,0.73830000,155.70000000,114.95331000,1704067238694,True,True
12412151,0.73840000,177.20000000,130.84448000,1704067249541,False,True
12412152,0.73850000,200.70000000,148.21695000,1704067249541,False,True
12412153,0.73860000,196.10000000,144.83946000,1704067249541,False,True
12412154,0.73860000,400.00000000,295.44000000,1704067249541,False,True
12412155,0.73870000,196.80000000,145.37616000,1704067256529,False,True
12412156,0.73880000,13.10000000,9.67828000,1704067256529,False,True
12412157,0.73880000,170.30000000,125.81764000,1704067256529,False,True
12412158,0.73890000,7.70000000,5.68953000,1704067256529,False,True
12412159,0.73890000,71.80000000,53.05302000,1704067256529,False,True
12412160,0.73890000,185.40000000,136.99206000,1704067256529,False,True
12412161,0.73890000,200.00000000,147.78000000,1704067256529,False,True
12412162,0.73890000,180.50000000,133.37145000,1704067260528,True,True
12412163,0.73880000,177.90000000,131.43252000,1704067260528,True,True
12412164,0.73880000,11.00000000,8.12680000,1704067260528,True,True
12412165,0.73870000,103.30000000,76.30771000,1704067260528,True,True
12412166,0.73900000,218.60000000,161.54540000,1704067265864,False,True
12412167,0.73910000,200.00000000,147.82000000,1704067265864,False,True
12412168,0.73920000,188.90000000,139.63488000,1704067265864,False,True
12412169,0.73920000,441.10000000,326.06112000,1704067265864,False,True
12412170,0.73930000,43.30000000,32.01169000,1704067265864,False,True
12412171,0.73930000,28.30000000,20.92219000,1704067265864,False,True
12412172,0.73930000,170.00000000,125.68100000,1704067265864,False,True
12412173,0.73940000,43.30000000,32.01602000,1704067265864,False,True
12412174,0.73940000,28.50000000,21.07290000,1704067265864,False,True
12412175,0.73950000,550.10000000,406.79895000,1704067265864,False,True
12412176,0.73950000,145.10000000,107.30145000,1704067265864,False,True
12412177,0.73960000,26.00000000,19.22960000,1704067265864,False,True
12412178,0.73960000,71.70000000,53.02932000,1704067265864,False,True
12412179,0.73960000,87.10000000,64.41916000,1704067265864,False,True
12412180,0.73970000,1895.70000000,1402.24929000,1704067265864,False,True
12412181,0.73930000,71.70000000,53.00781000,1704067266066,True,True
12412182,0.73940000,183.10000000,135.38414000,1704067266094,True,True
12412183,0.73930000,154.90000000,114.51757000,1704067266094,True,True
12412184,0.73940000,71.70000000,53.01498000,1704067266114,True,True
12412185,0.73930000,183.10000000,135.36583000,1704067266114,True,True
12412186,0.73930000,73.50000000,54.33855000,1704067266114,True,True
12412187,0.73940000,59.40000000,43.92036000,1704067268129,True,True
12412188,0.73940000,135.30000000,100.04082000,1704067270315,True,True
12412189,0.73950000,155.80000000,115.21410000,1704067273623,False,True
12412190,0.73920000,10.40000000,7.68768000,1704067275111,True,True
12412191,0.73920000,71.70000000,53.00064000,1704067275111,True,True
12412192,0.73910000,11.10000000,8.20401000,1704067275111,True,True
12412193,0.73910000,71.70000000,52.99347000,1704067275111,True,True
12412194,0.73910000,65.30000000,48.26323000,1704067275111,True,True
12412195,0.73910000,71.60000000,52.91956000,1704067279151,False,True
12412196,0.73920000,71.60000000,52.92672000,1704067279151,False,True
12412197,0.73920000,269.50000000,199.21440000,1704067282508,False,True
12412198,0.73940000,71.70000000,53.01498000,1704067282794,True,True
12412199,0.73930000,71.70000000,53.00781000,1704067282822,True,True
12412200,0.73910000,71.60000000,52.91956000,1704067288142,False,True
12412201,0.73910000,270.60000000,200.00046000,1704067288142,False,True
12412202,0.73890000,10.00000000,7.38900000,1704067291149,True,True
12412203,0.73890000,167.70000000,123.91353000,1704067291149,True,True
12412204,0.73870000,79.20000000,58.50504000,1704067291149,True,True
12412205,0.73870000,364.20000000,269.03454000,1704067291150,True,True
12412206,0.73860000,71.70000000,52.95762000,1704067291150,True,True
12412207,0.73860000,10.60000000,7.82916000,1704067291150,True,True
12412208,0.73860000,353.50000000,261.09510000,1704067291150,True,True
12412209,0.73860000,20.60000000,15.21516000,1704067291150,True,True
12412210,0.73860000,104.90000000,77.47914000,1704067291157,True,True
12412211,0.73860000,178.40000000,131.76624000,1704067295640,True,True
12412212,0.73870000,270.70000000,199.96609000,1704067297282,False,True
12412213,0.73870000,104.90000000,77.48963000,1704067297282,False,True
